Protocol Name	Sample ID	Cell line	Cell Type	NF2 status	AC50 (uM)	CRC	Max Resp	Log AC50 (M)	Sample Name	AUC	AUC Fit	Gene Symbol
s-nf2-syn5-2	NCGC00346475-01	Syn5	menangioma	NF2 null 	0.041763	-1.2	53.136	-7.3792	Birinapant	337.138	339.904	XIAP
s-nf2-syn5-2	NCGC00346476-01	Syn5	menangioma	NF2 null 		4	90.607		Telotristat etiprate	497.745	497.065	
s-nf2-syn5-2	NCGC00346477-01	Syn5	menangioma	NF2 null 		4	69.539		Emricasan	459.441	464.115	CASP1
s-nf2-syn5-2	NCGC00346478-02	Syn5	menangioma	NF2 null 		4	50.689		AST-1306	274.637	274.671	ERBB2
s-nf2-syn5-2	NCGC00346481-01	Syn5	menangioma	NF2 null 	1.662611	-1.4	51.563	-5.7792	Ridaforolimus	316.354	316.524	MTOR
s-nf2-syn5-2	NCGC00346482-01	Syn5	menangioma	NF2 null 		4	101.139		Mesna disulfide	465.942	467.996	
s-nf2-syn5-2	NCGC00346483-01	Syn5	menangioma	NF2 null 		4	72.754		AC-480	425.835	426.036	EGFR
s-nf2-syn5-2	NCGC00346484-01	Syn5	menangioma	NF2 null 		4	84.832		ZSTK-474	438.22	439.027	PIK3CA
s-nf2-syn5-2	NCGC00346485-01	Syn5	menangioma	NF2 null 		4	83.156		ADW-742	496.888	497.8	IGFR1
s-nf2-syn5-2	NCGC00346486-01	Syn5	menangioma	NF2 null 	1.86548	-1.1	6.54	-5.7292	Abexinostat	374.881	375.656	HDAC1
s-nf2-syn5-2	NCGC00346487-01	Syn5	menangioma	NF2 null 	0.166261	-1.1	4.466	-6.7792	Quisinostat hydrochloride	271.091	269.948	HDAC1
s-nf2-syn5-2	NCGC00346488-01	Syn5	menangioma	NF2 null 		4	90.844		MLN-8054	472.007	471.306	AURKA
s-nf2-syn5-2	NCGC00346489-01	Syn5	menangioma	NF2 null 		4	107.13		BTZ-10526043	487.441	487.802	
s-nf2-syn5-2	NCGC00346490-01	Syn5	menangioma	NF2 null 	4.176289	-1.4	91.662	-5.3792	OSU-03012	522.704	522.393	PDPK1
s-nf2-syn5-2	NCGC00346491-01	Syn5	menangioma	NF2 null 		4	109.312		Varespladib	565.369	564.474	PLA2G5
s-nf2-syn5-2	NCGC00346492-01	Syn5	menangioma	NF2 null 	0.051237	-1.2	47.802	-7.2904	XL-147	365.259	366.211	PIK3CA
s-nf2-syn5-2	NCGC00346493-01	Syn5	menangioma	NF2 null 	0.14818	-1.2	46.558	-6.8292	AT-9283	335.15	336.813	AURKA
s-nf2-syn5-2	NCGC00346494-01	Syn5	menangioma	NF2 null 	0.742661	-1.1	21.604	-6.1292	E-7010	364.337	363.902	TUBB
s-nf2-syn5-2	NCGC00346495-01	Syn5	menangioma	NF2 null 	26.350603	-2.4	71.638	-4.5792	TGX-221	430.807	433	PIK3CB
s-nf2-syn5-2	NCGC00346496-01	Syn5	menangioma	NF2 null 	2.63506	-1.2	30.971	-5.5792	WZ-3146	369.447	368.419	EGFR
s-nf2-syn5-2	NCGC00346497-01	Syn5	menangioma	NF2 null 	7.426609	-2.4	49.578	-5.1292	WZ-8040	419.052	416.927	EGFR
s-nf2-syn5-2	NCGC00346498-01	Syn5	menangioma	NF2 null 		4	106.983		Danoprevir	501.344		
s-nf2-syn5-2	NCGC00346499-01	Syn5	menangioma	NF2 null 		4	97.379		Ostarine	428.969	430.648	AR
s-nf2-syn5-2	NCGC00346500-01	Syn5	menangioma	NF2 null 	0.083328	-1.2	32.901	-7.0792	PIK-75	300.907	301.232	PIK3CA
s-nf2-syn5-2	NCGC00346501-01	Syn5	menangioma	NF2 null 	2.093103	-1.2	27.965	-5.6792	Bleomycin sulfate	334.385	333.98	
s-nf2-syn5-2	NCGC00346502-01	Syn5	menangioma	NF2 null 		4	105.691		Dienogest	487.49	488.074	PGR
s-nf2-syn5-2	NCGC00346503-01	Syn5	menangioma	NF2 null 		4	101.863		Perifosine	546.56		PIK3CA
s-nf2-syn5-2	NCGC00346504-01	Syn5	menangioma	NF2 null 		4	87.606		Avagacestat	460.223	459.835	NOTCH1
s-nf2-syn5-2	NCGC00346505-01	Syn5	menangioma	NF2 null 		4	55.777		Epothilone A	212.275	209.284	TUBB
s-nf2-syn5-2	NCGC00346506-01	Syn5	menangioma	NF2 null 	0.468587	-1.2	52.952	-6.3292	LY-2886721	392.516	391.535	BACE1
s-nf2-syn5-2	NCGC00346507-01	Syn5	menangioma	NF2 null 		4	106.609		AMG-208	532.132	532.559	MET
s-nf2-syn5-2	NCGC00346508-01	Syn5	menangioma	NF2 null 	14.818033	-2.2	42.387	-4.8292	TG-100115	458.508	458.73	PIK3CA
s-nf2-syn5-2	NCGC00346509-01	Syn5	menangioma	NF2 null 	0.23485	-1.2	29.397	-6.6292	GSK-615	338.174	337.739	PIK3CA
s-nf2-syn5-2	NCGC00346510-01	Syn5	menangioma	NF2 null 		4	96.397		MGCD-265	444.066		
s-nf2-syn5-2	NCGC00346511-01	Syn5	menangioma	NF2 null 	0.093495	-1.2	40.382	-7.0292	ON-01910	319.818	319.199	PLK1
s-nf2-syn5-2	NCGC00346512-01	Syn5	menangioma	NF2 null 		4	93.682		BMS-707035	483.087	482.698	
s-nf2-syn5-2	NCGC00346513-01	Syn5	menangioma	NF2 null 	13.206586	-2.2	27.242	-4.8792	Amonafide	386.945	386.364	TOP2A
s-nf2-syn5-2	NCGC00346514-01	Syn5	menangioma	NF2 null 	10.490364	-2.2	60.564	-4.9792	Bafetinib	458.609	457.031	
s-nf2-syn5-2	NCGC00346515-01	Syn5	menangioma	NF2 null 		4	99.293		Biapenem	544.946	543.72	
s-nf2-syn5-2	NCGC00346516-01	Syn5	menangioma	NF2 null 		4	102.478		Cefoselis sulfate	479.08	478.389	
s-nf2-syn5-2	NCGC00346517-01	Syn5	menangioma	NF2 null 		4	104.819		Daptomycin	486.762	487.022	
s-nf2-syn5-2	NCGC00346518-01	Syn5	menangioma	NF2 null 		4	98.493		Meropenem	444.881	445.314	
s-nf2-syn5-2	NCGC00346519-01	Syn5	menangioma	NF2 null 		4	96.606		Teicoplanin	485.303	486.015	
s-nf2-syn5-2	NCGC00346520-01	Syn5	menangioma	NF2 null 	20.931028	-3	74.163	-4.6792	Bimatoprost	520.731	520.092	
s-nf2-syn5-2	NCGC00346521-01	Syn5	menangioma	NF2 null 		4	103.925		Risedronate sodium	501.979	501.962	FDPS
s-nf2-syn5-2	NCGC00346522-01	Syn5	menangioma	NF2 null 		4	94.26		A-922500	507.197	506.235	DGAT1
s-nf2-syn5-2	NCGC00346523-01	Syn5	menangioma	NF2 null 	8.332792	-1.2	52.25	-5.0792	Azalomycin-B	451.434	452.199	
s-nf2-syn5-2	NCGC00346524-01	Syn5	menangioma	NF2 null 		4	93.019		Nanchangmycin	488.624	487.509	
s-nf2-syn5-2	NCGC00346525-01	Syn5	menangioma	NF2 null 	0.833279	-1.2	77.088	-6.0792	Aurora A Inhibitor I	437.258	438.109	AURKA
s-nf2-syn5-2	NCGC00346526-01	Syn5	menangioma	NF2 null 	0.934955	-1.2	33.997	-6.0292	PHA-680632	359.854	361.293	AURKA
s-nf2-syn5-2	NCGC00346527-01	Syn5	menangioma	NF2 null 		4	99.568		FG-4592	519.665	518.423	HIF1A
s-nf2-syn5-2	NCGC00346529-01	Syn5	menangioma	NF2 null 	4.685874	-2.2	42.945	-5.3292	Safinamide mesilate	373.927	375.011	
s-nf2-syn5-2	NCGC00346530-01	Syn5	menangioma	NF2 null 	1.86548	-1.2	43.966	-5.7292	Pimasertib	368.821	369.27	MAP2K1
s-nf2-syn5-2	NCGC00346531-01	Syn5	menangioma	NF2 null 	0.14818	-1.4	87.273	-6.8292	Oligomycin A	449.597	450.604	
s-nf2-syn5-2	NCGC00346532-01	Syn5	menangioma	NF2 null 		4	86.365		Lomibuvir	449.015	448.573	
s-nf2-syn5-2	NCGC00346533-01	Syn5	menangioma	NF2 null 		4	86.691		Daclatasvir dihydrochloride	471.275	469.581	
s-nf2-syn5-2	NCGC00346534-01	Syn5	menangioma	NF2 null 		4	112.644		MC-1568	519.606	519.774	HDAC2
s-nf2-syn5-2	NCGC00346535-01	Syn5	menangioma	NF2 null 	1.320659	-1.2	30.508	-5.8792	IVX-214	384.164	383.043	PLK1
s-nf2-syn5-2	NCGC00346536-01	Syn5	menangioma	NF2 null 	5.899165	-2.2	42.151	-5.2292	PIK-93	439.915	438.488	PIK3CA
s-nf2-syn5-2	NCGC00346537-01	Syn5	menangioma	NF2 null 	18.654798	-2.2	65.513	-4.7292	LY-2228820	434.899	434.498	MAPK14
s-nf2-syn5-2	NCGC00346538-01	Syn5	menangioma	NF2 null 		4	93.365		Natamycin	510.223	510.008	
s-nf2-syn5-2	NCGC00346539-01	Syn5	menangioma	NF2 null 	20.931028	-2.4	53.664	-4.6792	CCT-129202	482.79	482.986	AURKA
s-nf2-syn5-2	NCGC00346540-01	Syn5	menangioma	NF2 null 		4	80.258		Fesoterodine fumarate	422.421	422.167	
s-nf2-syn5-2	NCGC00346541-01	Syn5	menangioma	NF2 null 	16.626107	-2.4	76.49	-4.7792	XL-765	464.798	463.406	MTOR
s-nf2-syn5-2	NCGC00346542-01	Syn5	menangioma	NF2 null 	0.104904	-1.2	54.07	-6.9792	Hesperadin	362.336	364.626	AURKA
s-nf2-syn5-2	NCGC00346543-01	Syn5	menangioma	NF2 null 	11.770382	-2.2	68.256	-4.9292	BIX 02188	471.548	470.606	MAP2K5
s-nf2-syn5-2	NCGC00346544-01	Syn5	menangioma	NF2 null 	16.626107	-2.2	34.126	-4.7792	BIX 02189	448.646	446.83	MAP2K5
s-nf2-syn5-2	NCGC00346545-01	Syn5	menangioma	NF2 null 		4	94.552		Telaprevir	474.994	476.786	
s-nf2-syn5-2	NCGC00346546-01	Syn5	menangioma	NF2 null 		4	91.893		MK-3207	455.555		
s-nf2-syn5-2	NCGC00346547-01	Syn5	menangioma	NF2 null 		4	100.998		PHT-427	532.659	532.795	PDPK1
s-nf2-syn5-2	NCGC00346548-01	Syn5	menangioma	NF2 null 		4	80.76		KRN-633	450.34	450.669	FLT1
s-nf2-syn5-2	NCGC00346549-01	Syn5	menangioma	NF2 null 	5.899165	-2.2	57.224	-5.2292	AT-7867	430.731	430.016	AKT1
s-nf2-syn5-2	NCGC00346550-01	Syn5	menangioma	NF2 null 	0.14818	-1.1	10.013	-6.8292	Lumacaftor	296.056	295.634	CFTR
s-nf2-syn5-2	NCGC00346551-01	Syn5	menangioma	NF2 null 		4	94.635		Pomalidomide	485.022	483.864	TNF
s-nf2-syn5-2	NCGC00346552-01	Syn5	menangioma	NF2 null 	13.206586	-2.2	54.937	-4.8792	PD-318088	387.738	387.089	MAP2K1
s-nf2-syn5-2	NCGC00346553-01	Syn5	menangioma	NF2 null 		4	78.639		BS-181	459.838	458.453	CDK7
s-nf2-syn5-2	NCGC00346554-01	Syn5	menangioma	NF2 null 		4	91.794		Tie-2 kinase inhibitor	479.756	479.943	TEK
s-nf2-syn5-2	NCGC00346555-01	Syn5	menangioma	NF2 null 		4	100.798		Apixaban	462.103	462.724	F10
s-nf2-syn5-2	NCGC00346556-01	Syn5	menangioma	NF2 null 		4	90.523		Semagacestat	481.03	480.842	NOTCH1
s-nf2-syn5-2	NCGC00346557-01	Syn5	menangioma	NF2 null 	14.818033	-2.4	69.712	-4.8292	Erteberel	424.72	426.94	ESR1
s-nf2-syn5-2	NCGC00346558-01	Syn5	menangioma	NF2 null 		4	98.683		Silodosin	461.707	461.823	ADRA1A
s-nf2-syn5-2	NCGC00346559-01	Syn5	menangioma	NF2 null 		4	90.981		Erythromycin	451.539	451.886	NFKB1
s-nf2-syn5-2	NCGC00346560-01	Syn5	menangioma	NF2 null 		4	84.76		Telbivudine	451.916	453.249	
s-nf2-syn5-2	NCGC00346561-01	Syn5	menangioma	NF2 null 		4	99.636		Emtricitabine	473.473	474.153	TERT
s-nf2-syn5-2	NCGC00346562-01	Syn5	menangioma	NF2 null 		4	117.719		Cefditoren pivoxil	537.983	537.871	
s-nf2-syn5-2	NCGC00346563-01	Syn5	menangioma	NF2 null 	1.662611	-2.2	34.368	-5.7792	Teniposide	330.311	329.56	TOP2A
s-nf2-syn5-2	NCGC00346565-01	Syn5	menangioma	NF2 null 	5.899165	-2.4	77.197	-5.2292	Elvitegravir	470.248	470.127	
s-nf2-syn5-2	NCGC00346566-01	Syn5	menangioma	NF2 null 		4	102.014		Roflumilast	497.192		PDE4A
s-nf2-syn5-2	NCGC00346567-01	Syn5	menangioma	NF2 null 	0.20931	-1.2	47.392	-6.6792	AZD-8330	338.944	338.689	MAP2K1
s-nf2-syn5-2	NCGC00346568-01	Syn5	menangioma	NF2 null 		4	93.548		GSK-1292263A	471.379	472.49	GPR119
s-nf2-syn5-2	NCGC00346569-01	Syn5	menangioma	NF2 null 	1.481803	-1.2	54.002	-5.8292	KW-2449	426.971	425.608	
s-nf2-syn5-2	NCGC00346570-01	Syn5	menangioma	NF2 null 		4	108.616		Tebipenem pivoxil	465.299	465.402	
s-nf2-syn5-2	NCGC00346571-01	Syn5	menangioma	NF2 null 		4	46.606		SB-743921	286.027		KIF11
s-nf2-syn5-2	NCGC00346572-01	Syn5	menangioma	NF2 null 		4	100.43		Avasimibe	521.924	521.436	CYP2C9
s-nf2-syn5-2	NCGC00346573-01	Syn5	menangioma	NF2 null 		4	50.509		Sapitinib	265.753	267.253	ERBB2
s-nf2-syn5-2	NCGC00346574-01	Syn5	menangioma	NF2 null 	0.026351	-1.2	29.24	-7.5792	Lexibulin hydrochloride	234.081	235.16	TUBB
s-nf2-syn5-2	NCGC00346575-01	Syn5	menangioma	NF2 null 		4	102.71		Dabigatran	535.6		
s-nf2-syn5-2	NCGC00346576-01	Syn5	menangioma	NF2 null 		4	73.201		A-966492	445.873	445.204	PARP1
s-nf2-syn5-2	NCGC00346577-01	Syn5	menangioma	NF2 null 	37.221216	-3	64.622	-4.4292	RAF-265 derivative	477.751	477.162	BRAF
s-nf2-syn5-2	NCGC00346578-01	Syn5	menangioma	NF2 null 	2.956586	-2.1	22.399	-5.5292	OSI-420	379.994	379.778	EGFR
s-nf2-syn5-2	NCGC00346579-01	Syn5	menangioma	NF2 null 	0.002635	-1.4	57.496	-8.5792	PIK-293	295.18	295.909	PIK3CA
s-nf2-syn5-2	NCGC00346580-01	Syn5	menangioma	NF2 null 	0.058992	-1.2	24.391	-7.2292	Vinflunine	261.812	263.028	TUBB
s-nf2-syn5-2	NCGC00346581-01	Syn5	menangioma	NF2 null 	4.176289	-1.1	19.134	-5.3792	AZ-960	442.942	440.605	JAK2
s-nf2-syn5-2	NCGC00346582-01	Syn5	menangioma	NF2 null 		4	62.187		Mubritinib	309.035		ERBB2
s-nf2-syn5-2	NCGC00346583-01	Syn5	menangioma	NF2 null 	20.931028	-2.4	72.422	-4.6792	Amygdalin	449.014	448.562	CASP3
s-nf2-syn5-2	NCGC00346584-01	Syn5	menangioma	NF2 null 		4	102.913		Asiatic acid	465.226	465.788	
s-nf2-syn5-2	NCGC00346585-01	Syn5	menangioma	NF2 null 		4	97.548		PNU-200577	467.321		
s-nf2-syn5-2	NCGC00346586-01	Syn5	menangioma	NF2 null 		4	104.959		Baicalin	517.36		
s-nf2-syn5-2	NCGC00346587-01	Syn5	menangioma	NF2 null 		4	95.118		Bergenin	496.02	494.86	PTP4A1
s-nf2-syn5-2	NCGC00346588-01	Syn5	menangioma	NF2 null 		4	106.734		Bilobalide	528.61	527.466	GABRA1
s-nf2-syn5-2	NCGC00346589-01	Syn5	menangioma	NF2 null 	18.654798	-2.4	83.176	-4.7292	Cinchonidine	498.888	497.586	
s-nf2-syn5-2	NCGC00346590-01	Syn5	menangioma	NF2 null 		4	75.183		Artenimol	425.794	425.454	
s-nf2-syn5-2	NCGC00346591-01	Syn5	menangioma	NF2 null 	3.317344	-2.2	68.05	-5.4792	Rotundine	470.308	469.129	
s-nf2-syn5-2	NCGC00346592-01	Syn5	menangioma	NF2 null 		4	100.383		Icariin	490.353	490.654	PDE5A
s-nf2-syn5-2	NCGC00346593-01	Syn5	menangioma	NF2 null 		4	98.29		Matrine	415.592	416.862	OPRK1
s-nf2-syn5-2	NCGC00346594-01	Syn5	menangioma	NF2 null 		4	111.396		Oleanolic acid	542.081		PLA2G5
s-nf2-syn5-2	NCGC00346595-01	Syn5	menangioma	NF2 null 	26.350603	-3	37.822	-4.5792	Oridonin	464.13	462.709	NFE2L3
s-nf2-syn5-2	NCGC00346596-01	Syn5	menangioma	NF2 null 		4	94.269		Oxymatrine	423.808	424.104	OPRM1
s-nf2-syn5-2	NCGC00346597-01	Syn5	menangioma	NF2 null 	18.654798	-3	69.527	-4.7292	Puerarin	497.405	497.688	
s-nf2-syn5-2	NCGC00346598-01	Syn5	menangioma	NF2 null 		4	98.982		Shikimic acid	488.061		
s-nf2-syn5-2	NCGC00346600-01	Syn5	menangioma	NF2 null 		4	88.779		Dioscin	467.259	466.404	PRDX1
s-nf2-syn5-2	NCGC00346602-01	Syn5	menangioma	NF2 null 		4	112.463		Lappaconitine	524.882		
s-nf2-syn5-2	NCGC00346604-01	Syn5	menangioma	NF2 null 		4	102		Dihydromyricetin	502.649	502.193	GABRA1
s-nf2-syn5-2	NCGC00346605-01	Syn5	menangioma	NF2 null 		4	104.422		Sodium Danshensu	516	513.657	NR1I2
s-nf2-syn5-2	NCGC00346606-01	Syn5	menangioma	NF2 null 		4	102.892		Cyclovirobuxin D	449.641	451.607	
s-nf2-syn5-2	NCGC00346607-01	Syn5	menangioma	NF2 null 		4	83.928		Curcumol	452.444	452.819	
s-nf2-syn5-2	NCGC00346608-01	Syn5	menangioma	NF2 null 		4	104.312		Astragaloside A	499.761		
s-nf2-syn5-2	NCGC00346609-01	Syn5	menangioma	NF2 null 	2.093103	-2.4	93.095	-5.6792	Gentamycin sulfate	452.443	452.704	
s-nf2-syn5-2	NCGC00346610-01	Syn5	menangioma	NF2 null 		4	99.688		Pantothenic acid	507.021		
s-nf2-syn5-2	NCGC00346612-01	Syn5	menangioma	NF2 null 		4	95.821		LY-2140023	437.279		GRM2
s-nf2-syn5-2	NCGC00346613-01	Syn5	menangioma	NF2 null 		4	107.132		Disufenton sodium	476.877	477.793	
s-nf2-syn5-2	NCGC00346614-01	Syn5	menangioma	NF2 null 	0.004686	-1.2	57.999	-8.3292	PIK-294	315.363	314.988	PIK3CA
s-nf2-syn5-2	NCGC00346615-01	Syn5	menangioma	NF2 null 		4	111.838		TAME	512.17	513.47	ANAPC1
s-nf2-syn5-2	NCGC00346617-01	Syn5	menangioma	NF2 null 	9.349547	-1.2	40.245	-5.0292	AZD-5438	495.451	494.91	CDK1
s-nf2-syn5-2	NCGC00346618-01	Syn5	menangioma	NF2 null 		4	88.865		Omecamtiv mecarbil	464.912	465.771	MYH7
s-nf2-syn5-2	NCGC00346619-01	Syn5	menangioma	NF2 null 	0.525764	-1.1	16.357	-6.2792	PP-121	297.275	298.13	PDGFRA
s-nf2-syn5-2	NCGC00346620-01	Syn5	menangioma	NF2 null 		4	101.443		GSK-256066	533.48		PDE4A
s-nf2-syn5-2	NCGC00346621-01	Syn5	menangioma	NF2 null 	16.626107	-2.2	78.39	-4.7792	CCT-128930	520.249	520.149	AKT1
s-nf2-syn5-2	NCGC00346622-01	Syn5	menangioma	NF2 null 	0.525764	-1.2	42.687	-6.2792	Fostamatinib disodium	392.655	390.25	SYK
s-nf2-syn5-2	NCGC00346623-01	Syn5	menangioma	NF2 null 		4	103.024		BMS-378806	523.186	522.332	
s-nf2-syn5-2	NCGC00346624-01	Syn5	menangioma	NF2 null 	7.426609	-2.2	78.375	-5.1292	A-66	504.484	503.142	PIK3CA
s-nf2-syn5-2	NCGC00346625-01	Syn5	menangioma	NF2 null 		4	96.884		CAY10505	516.845	515.225	PIK3CG
s-nf2-syn5-2	NCGC00346626-01	Syn5	menangioma	NF2 null 	0.295659	-1.2	44.391	-6.5292	CHIR-124	330.758	330.624	CHEK1
s-nf2-syn5-2	NCGC00346627-01	Syn5	menangioma	NF2 null 	0.051237	-1.2	79.948	-7.2904	CX-5461	470.453	470.679	POLR2A
s-nf2-syn5-2	NCGC00346628-01	Syn5	menangioma	NF2 null 		4	90.054		LY-2608204	479.003	477.488	GCK
s-nf2-syn5-2	NCGC00346629-01	Syn5	menangioma	NF2 null 		4	101.905		Dolutegravir	535.263	536.071	
s-nf2-syn5-2	NCGC00346630-01	Syn5	menangioma	NF2 null 		4	91.966		MP-10	476.839	476.522	PDE10A
s-nf2-syn5-2	NCGC00346631-01	Syn5	menangioma	NF2 null 		4	92.105		Orteronel	466.975	465.776	
s-nf2-syn5-2	NCGC00346632-01	Syn5	menangioma	NF2 null 	4.685874	-1.2	35.388	-5.3292	R-547	458.728	457.632	CDK1
s-nf2-syn5-2	NCGC00346633-01	Syn5	menangioma	NF2 null 	0.331734	-1.2	46.05	-6.4792	SNX-2112	336.563	337.485	HSP90AB1
s-nf2-syn5-2	NCGC00346634-01	Syn5	menangioma	NF2 null 	3.317344	-1.2	35.729	-5.4792	WAY-600	362.395	364.228	MTOR
s-nf2-syn5-2	NCGC00346635-01	Syn5	menangioma	NF2 null 	0.016626	-1.2	30.713	-7.7792	WYE-125132	219.505	219.632	MTOR
s-nf2-syn5-2	NCGC00346636-01	Syn5	menangioma	NF2 null 	0.263506	-1.2	32.391	-6.5792	WYE-687	349.897	349.872	MTOR
s-nf2-syn5-2	NCGC00346637-01	Syn5	menangioma	NF2 null 		4	100.535		Odanacatib	531.02	530.828	CTSK
s-nf2-syn5-2	NCGC00346638-01	Syn5	menangioma	NF2 null 	11.770382	-2.2	40.672	-4.9292	TWS-119	452.579	451.944	GSK3B
s-nf2-syn5-2	NCGC00346639-01	Syn5	menangioma	NF2 null 		4	96.281		Dimethyl fumarate	485.475	486.582	NFKB1
s-nf2-syn5-2	NCGC00346640-01	Syn5	menangioma	NF2 null 	0.263506	-1.2	44.42	-6.5792	SNX-5422	357.998	359.611	HSP90AB1
s-nf2-syn5-2	NCGC00346641-01	Syn5	menangioma	NF2 null 		4	101.533		ADL-5859	507.785	507.903	OPRD1
s-nf2-syn5-2	NCGC00346642-01	Syn5	menangioma	NF2 null 		4	99.048		PHA-665752	522.381	522.393	MET
s-nf2-syn5-2	NCGC00346643-01	Syn5	menangioma	NF2 null 	7.426609	-2.1	26.065	-5.1292	Geldanamycin	437.412	435.805	HSP90AB1
s-nf2-syn5-2	NCGC00346644-01	Syn5	menangioma	NF2 null 	0.052576	-1.1	15.3	-7.2792	KX-01	245.781	245.584	SRC
s-nf2-syn5-2	NCGC00346645-01	Syn5	menangioma	NF2 null 	0.468587	-1.2	47.866	-6.3292	TAK-901	305.526	309.482	AURKA
s-nf2-syn5-2	NCGC00346646-01	Syn5	menangioma	NF2 null 		4	77.777		CP-91149	446.203	446.652	PYGL
s-nf2-syn5-2	NCGC00346647-01	Syn5	menangioma	NF2 null 		4	108.098		GSK1838705A	520.999	520.9	IGFR1
s-nf2-syn5-2	NCGC00346648-01	Syn5	menangioma	NF2 null 	5.899165	-2.1	12.967	-5.2292	GSK-1070916A	346.661	347.306	AURKB
s-nf2-syn5-2	NCGC00346649-01	Syn5	menangioma	NF2 null 	0.007427	-1.2	32.994	-8.1292	PKI-402	212.073	212.121	PIK3CA
s-nf2-syn5-2	NCGC00346650-01	Syn5	menangioma	NF2 null 	0.132066	-1.4	61.851	-6.8792	CH-5132799	381.22	379.667	PIK3CA
s-nf2-syn5-2	NCGC00346651-01	Syn5	menangioma	NF2 null 	23.485	-2.1	13.555	-4.6292	Nepicastat hydrochloride	444.325	445.333	
s-nf2-syn5-2	NCGC00346652-01	Syn5	menangioma	NF2 null 	0.661897	-1.1	36.252	-6.1792	PF-03814735	386.902	387.725	AURKA
s-nf2-syn5-2	NCGC00346653-01	Syn5	menangioma	NF2 null 	0.23485	-1.2	31.604	-6.6292	SCH-900776	324.503	324.74	CHEK1
s-nf2-syn5-2	NCGC00346654-01	Syn5	menangioma	NF2 null 	0.006619	-1.2	20.86	-8.1792	INK-128	201.882	199.734	MTOR
s-nf2-syn5-2	NCGC00346655-01	Syn5	menangioma	NF2 null 		4	99.93		Linagliptin	536.959	536.719	DPP4
s-nf2-syn5-2	NCGC00346656-01	Syn5	menangioma	NF2 null 	0.083328	-1.2	39.842	-7.0792	Dinaciclib	346.921	345.931	CDK1
s-nf2-syn5-2	NCGC00346657-01	Syn5	menangioma	NF2 null 	1.481803	-1.4	78.361	-5.8292	MK-5108	452.436	451.899	AURKA
s-nf2-syn5-2	NCGC00346658-01	Syn5	menangioma	NF2 null 	6.618972	-1.2	38.341	-5.1792	Crenolanib	307.931	307.865	PDGFRB
s-nf2-syn5-2	NCGC00346659-01	Syn5	menangioma	NF2 null 	0.083328	-1.2	30.874	-7.0792	PF-04691502	290.666	290.883	PIK3CA
s-nf2-syn5-2	NCGC00346660-01	Syn5	menangioma	NF2 null 	4.176289	-1.2	45.625	-5.3792	10-Deacetylbaccatin	410.137	409.708	
s-nf2-syn5-2	NCGC00346661-01	Syn5	menangioma	NF2 null 	0.002348	-1.2	44.046	-8.6292	Cephalomannine	218.07	218.452	TUBB
s-nf2-syn5-2	NCGC00346663-01	Syn5	menangioma	NF2 null 		4	97.879		Geniposidic acid	523.383	525.95	
s-nf2-syn5-2	NCGC00346664-01	Syn5	menangioma	NF2 null 		4	100.133		Paeoniflorin	446.36	446.639	
s-nf2-syn5-2	NCGC00346665-01	Syn5	menangioma	NF2 null 		4	90.806		Scopine	472.948	472.511	
s-nf2-syn5-2	NCGC00346666-01	Syn5	menangioma	NF2 null 	16.626107	-2.2	69.08	-4.7792	Ginkgolide A	471.919	471.784	GABRA1
s-nf2-syn5-2	NCGC00346667-01	Syn5	menangioma	NF2 null 	20.931028	-3	67.693	-4.6792	Lornoxicam	466.986	465.672	
s-nf2-syn5-2	NCGC00346668-01	Syn5	menangioma	NF2 null 		4	99.975		Pramiracetam hydrochloride	501.602		
s-nf2-syn5-2	NCGC00346669-01	Syn5	menangioma	NF2 null 		4	84.4		TAK-875	455.919	456.128	
s-nf2-syn5-2	NCGC00346670-01	Syn5	menangioma	NF2 null 		4	81.924		AMG-458	439.154	438.254	MET
s-nf2-syn5-2	NCGC00346671-01	Syn5	menangioma	NF2 null 	18.654798	-2.4	84.091	-4.7292	Anacetrapib	495.268	495.274	CETP
s-nf2-syn5-2	NCGC00346672-01	Syn5	menangioma	NF2 null 	0.331734	-1.2	54.223	-6.4792	ARRY-380	392.417	393.32	ERBB2
s-nf2-syn5-2	NCGC00346673-01	Syn5	menangioma	NF2 null 	0.468587	-1.2	28.819	-6.3292	Milciclib	367.846	368.221	CDK1
s-nf2-syn5-2	NCGC00346674-01	Syn5	menangioma	NF2 null 	0.331734	-1.2	40.652	-6.4792	AT-13387AU	370.412	369.229	HSP90AB1
s-nf2-syn5-2	NCGC00346675-01	Syn5	menangioma	NF2 null 	1.049036	-1.2	51.477	-5.9792	AT-406	418.801	419.157	XIAP
s-nf2-syn5-2	NCGC00346676-01	Syn5	menangioma	NF2 null 	2.63506	-1.2	38.551	-5.5792	CCT-137690	430.54	429.203	AURKA
s-nf2-syn5-2	NCGC00346677-01	Syn5	menangioma	NF2 null 	0.742661	-1.2	53.5	-6.1292	CT-98014	377.216	377.398	GSK3B
s-nf2-syn5-2	NCGC00346678-01	Syn5	menangioma	NF2 null 	0.083328	-1.2	42.367	-7.0792	Ganetespib	342.347	342.261	HSP90AB1
s-nf2-syn5-2	NCGC00346679-01	Syn5	menangioma	NF2 null 		4	108.165		GW-788388	524.46		
s-nf2-syn5-2	NCGC00346680-01	Syn5	menangioma	NF2 null 		4	101.045		MK-8245	492.166	494.688	SCD
